name,description,image,tags,id,time
"

Salmone alla griglia avvolto in pancetta di zio Dobos","

Ingredienti: 
- 2 pezzi di alluminio grandi abbastanza da contenere un salmone
- 2 cucchiai di maionese
- 2 spicchi d’aglio tritati
- 2 cucchiaini di senape
- Sale e pepe q.b.
- 2 limoni
- 8 fette di bacon

Preparazione:
1. Mescolate la maionese, l'aglio tritato e la senape in una ciotola fino ad ottenere un composto omogeneo.
2. Spalmate con un quarto del composto ottenuto il posto sul pezzo di alluminio su cui sistemerete il salmone.
3. Condite il salmone con sale e pepe.
4. Distribuite le fette di limone sul salmone.
5. Avvolgete il salmone con le fette di bacon.
6. Sistemate il salmone avvolto sul composto di maionese spalmato in precedenza.
7. Coprite il salmone con il rimanente condimento.
8. Mettete il tutto sulla griglia e cuocete per 20-25min finchè il salmone non si intenerisce e si separa in filetti facilmente.
9. Prima di servire eliminate il bacon. 
10. Il salmone è pronto! 

Tagliatelo a fette e servitelo con delle insalate o come contorno.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-3X4nByxUDI0K44vqv1Cz0od7.png?st=2023-01-24T18%3A53%3A37Z&se=2023-01-24T20%3A53%3A37Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A04%3A06Z&ske=2023-01-25T15%3A04%3A06Z&sks=b&skv=2021-08-06&sig=4SnxbqGDFuhzxZV8PKyIYnVoWnqPj0qr1dlWm7jQ2D4%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'main-dish', 'easy', 'high-protein', 'high-in-something', 'seafood', 'salmon', 'fish', 'saltwater-fish', 'occasion', 'dinner-party', 'cuisine', 'holiday-event', 'north-american', 'american', 'brunch', 'diabetic', 'independence-day']",8542,
"

Hamburger di funghi e rafano a ridotto contenuto di grassi","

Ingredienti: 
- Una cipolla 
- 2 spicchi d'aglio 
- 200g di funghi 
- 300g di carne macinata 
- 2 cucchiai di salse al rafano 
- 1 dado di brodo 
- 1 albume 
- Olio extravergine d'oliva 

Preparazione: 
1. Metti la cipolla, l'aglio e i funghi in un robot da cucina o un tritacarne e frulla per circa 40 secondi o finché tutto è ben mixato e i funghi sono finemente tritati. 
2. Metti la carne macinata in una ciotola e aggiungi il composto che hai appena frullato, la salsa al rafano, il dado di brodo e l'albume. 
3. Combina il tutto con le mani e poi metti in frigo per circa 30 minuti in modo che si compatti. 
4. Togli dal frigo e metti a formare quattro polpette della stessa dimensione. 
5. Fai scaldare una padella o, come faccio io, spennella leggermente le polpette con un filo d'olio extravergine d'oliva e grigliarle in una piastra Grill. 
6. Ci vorranno circa 8 minuti per ottenere polpette ben cotte. 
7. Servi accompagnando con un contorno a scelta. ",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-AtxPOBe2xpZ3y8sJiVP3zSAM.png?st=2023-01-24T18%3A53%3A39Z&se=2023-01-24T20%3A53%3A39Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A20%3A02Z&ske=2023-01-25T16%3A20%3A02Z&sks=b&skv=2021-08-06&sig=d3ACHFmGg99ASNNFE%2BrZDs4NWRFIXsloou9vKTrc6A4%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'lunch', 'main-dish', 'beef', 'easy', 'sandwiches', 'inexpensive', 'ground-beef', 'meat', 'high-protein', 'high-in-something', 'occasion', 'cuisine', 'vegetables', 'european', 'low-calorie', 'healthy', 'holiday-event', 'north-american', 'taste-mood', 'comfort-food', 'mushrooms', 'independence-day', 'onions', 'english']",5439,
"é

Paté di salmone affumicato scozzese"," necessari

Ingredienti: 

- Salmone
- Burro 
- Succo di limone
- Scorza di limone
- Worcestershire
- Pepe rosso tritato (facoltativo)
- Sale
- Pepe
- Panna


Preparazione:

1. Versare nel mixer il salmone, burro, succo di limone, scorza di limone e Worcestershire fino ad ottenere una crema liscia.

2. Regolare di sale e pepe a piacere.

3. In una ciotola separate montare la panna a neve. 

4. Incorporare la crema di salmone alla panna montata.

5. Versare il composto in una ciotola elegante.

6. Aggiungere un pizzico del pepe rosso tritato se desiderato.

7. Lasciare raffreddare in frigo per almeno 2 ore prima di servire.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-UpckUqSdw8OOgI8DbAJA5vN9.png?st=2023-01-24T18%3A53%3A40Z&se=2023-01-24T20%3A53%3A40Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T19%3A36%3A18Z&ske=2023-01-25T19%3A36%3A18Z&sks=b&skv=2021-08-06&sig=ixY9oRemiPHDl5dU6soEefe2%2B%2Br8OWqNMPBPrU3HnDk%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'appetizers', 'seafood', 'salmon', 'fish', 'saltwater-fish', 'cuisine', 'european', '15-minutes-or-less', 'spreads', 'scottish']",7010,
"

Frittata di salmone affumicato e formaggio cremoso",":



-4 Uova 
-4 cucchiai di latte
-1 cipolla tritata
-Un rametto di basilico
-Sale
-Pepe
-2 cucchiai di burro o di olio
-80 g di formaggio a cubetti
-4 fette di salmone affumicato 

Prepariamo la nostra frittata: 

In una ciotola versare le uova e mescolare con il latte, la cipolla tritata, il basilico, un pizzico di sale e un pizzico di pepe. 

Preriscaldare il grill. 

In una padella antiaderente da 12pollici, scalda il burro o olio a fuoco medio. 

Versa l'impasto di uova nella padella e distribuisci i cubetti di formaggio. 

Cuocere, sollevando i bordi della frittata con la spatola in modo che il composto di uova crudo possa fluire sotto. 

Continua a cuocere finché la frittata non risulta ben dorata e l'uovo leggermente morbido. 

Preleva la frittata dal fuoco e distribuisci sopra a essa le fette di salmone affumicato, poi preme leggermente. 

Porta il tutto a gratinare nel grill per circa uno o uno e mezzo minuti , fino a quando la frittata non risulta dorata. 

Lasciare riposare per 5 minuti e scivolare la frittata dentro un piatto. 

Taglia a spicchi la frittata calda e servire!",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-o6RZ2RiQUQRjeG6hd1fSyqIu.png?st=2023-01-24T18%3A53%3A44Z&se=2023-01-24T20%3A53%3A44Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A15%3A40Z&ske=2023-01-25T16%3A15%3A40Z&sks=b&skv=2021-08-06&sig=vv3Ii6YajdQDayrTuK2PIxbABK5SrGJ/EqAODczWI1w%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'easy', 'seafood', 'salmon', 'fish', 'saltwater-fish', 'occasion', 'oven', 'low-calorie', 'holiday-event', 'taste-mood', 'savory', 'brunch', 'beginner-cook', 'breakfast', 'omelets-and-frittatas', 'broil']",7440,
"

Mahi mahi saltato",": 

Ingredienti:
- filetto di mahi-mahi 
- sale e pepe 
- farina 
- burro 
- spicchi d'aglio 
- vino bianco 
- capperi 

Preparazione:
1. Taglia il filetto di mahi-mahi a fettine spesse 3 pollici.
2. Aggiungi un poco di sale e di pepe al filetto.
3. Infarina ogni fettina e metti da parte.
4. In una padella, scalda il burro a fuoco medio-basso.
5. Aggiungi gli spicchi d'aglio e cuoci fino a che non saranno dorati.
6. Versa un buon bicchiere di vino bianco e porta il fuoco al massimo.
7. Aggiungi il filetto di mahi-mahi alla padella e cuoci da entrambi i lati.
8. Se desideri, aggiungi anche 1/2 cucchiaino di capperi alla padella 5 minuti prima di terminare la cottura.
9. Cuoci ancora per 2 minuti con i capperi.
10. Servi.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-MVKetpd6IcHi8m9gFRtLk6N9.png?st=2023-01-24T18%3A53%3A44Z&se=2023-01-24T20%3A53%3A44Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A45%3A06Z&ske=2023-01-25T16%3A45%3A06Z&sks=b&skv=2021-08-06&sig=4PvZbt3XcWaKsC53M1nubi2Rt24Fr4mj88CZWox9eMQ%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'main-dish', 'high-protein', 'high-in-something', 'seafood', 'fish', 'saltwater-fish', 'low-sodium', 'cuisine', 'low-calorie', '15-minutes-or-less', 'healthy', 'north-american', 'american', 'mahi-mahi', 'hawaiian']",6940,
"

La Zuppa di cipolle alla francese preferita di papà",":

- 3 cucchiai di burro
- 1 cipolla media, tritata
- Sale e pepe, a piacere
- Senape, a piacere
- 2 cucchiai di farina
- 1 litro di brodo di pollo
- 1/2 bicchiere di vino bianco
- 4 fette di pane francese
- 4 cucchiai di formaggio grattugiato

Preparazione:

1. In una grande pentola, sciogliere il burro e aggiungere la cipolla, il sale, il pepe e la senape. Cuocere a fuoco basso, mescolando di tanto in tanto, finché le cipolle non diventano marroni.

2. Aggiungere la farina e mescolare fino a ottenere un composto omogeneo.

3. Aggiungere il brodo e il vino e mescolare continuamente fino ad arrivare ad ebollizione.

4. Abbassare la fiamma e far cuocere a fuoco lento, coperto, per 30 minuti.

5. Per servire: disporre le fette di pane francese nelle ciotole da forno, aggiungere il formaggio sopra il pane. Versare la zuppa sopra il pane e mettere le ciotole sotto il grill fino a quando il formaggio non si sciolga. Servire caldo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-ddZXIB8M1fRZfcRdcQJG1czH.png?st=2023-01-24T18%3A53%3A44Z&se=2023-01-24T20%3A53%3A44Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T17%3A03%3A29Z&ske=2023-01-25T17%3A03%3A29Z&sks=b&skv=2021-08-06&sig=Sy5L%2B3ZOcP1Z5Z1Kpt/lO0uPVBnyBo7WBvli1sCEF2Y%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'appetizers', '4-hours-or-less', 'occasion', 'cuisine', 'low-protein', 'vegetables', 'french', 'european', 'low-cholesterol', 'low-calorie', 'taste-mood', 'cheese', 'presentation', 'comfort-food', 'served-hot', 'weeknight', 'soups-stews', 'onions']",2580,
"

Maiale brasato con salsa di peperoncino verde di chile verde"," necessari

Ingredienti

-Marrone di maiale
-Olio
-Cipolla
-Aglio
-Peperoni
-Chili in polvere
-Origano
-Cumino
-Sale
-Cilantro
-Aceto
-Acqua
-Riso per servire

Istruzioni

1. In una padella grande, scaldare l'olio a fuoco medio-alto.

2. Tagliare l'arrosto di maiale a cubetti della dimensione di 1 pollice e cuocere a fuoco alto fino a quando diventa ben dorato.

3. Spostate il maiale in un piatto e ripetete lo stesso passaggio aggiungendo nella stessa padella cipolla, aglio es peperoni; fateli rosolare fino a quando sono teneri.

4. Aggiungere chili in polvere, origano, cumino, sale, cilantro, aceto e acqua, al resto degli ingredienti.

5. Coprire e far sobbollire fino a che il maiale sara' ben tenero.

6. Con un mestolo forato, togliete il grasso in eccesso e buttatelo.

7. Servite con riso, per fare burritos oppure in qualsiasi modo desideriate.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-4OrxGM8Azhi26TTC1HnUylIm.png?st=2023-01-24T18%3A53%3A45Z&se=2023-01-24T20%3A53%3A45Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A29%3A54Z&ske=2023-01-25T16%3A29%3A54Z&sks=b&skv=2021-08-06&sig=yY54c5A9lTmwd9F03MaQ9hJyJLZVNHMGYSr1274mUGM%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'meat', '4-hours-or-less', 'occasion', 'cuisine', 'vegetables', 'low-calorie', 'to-go', 'north-american', 'taste-mood', 'savory', 'pork', 'presentation', 'spicy', 'free-of-something', 'comfort-food', 'served-hot', 'potluck', 'mexican', 'onions', 'peppers']",1040,
"


Costine Speziate Brasate"," necessari:

-Farina
-Sale e pepe
-Costole o costine
-Olio
-Cipolla tritata
-Aglio
-Polpa di pomodoro
-Salsa di peperoncino
-Aceto
-Chiodi di garofano
-Brodo
-Farina di mais
-Parsley
-Crauti
-Pane croccante

Procedimento:

1. Preriscaldare il forno a gas al livello 4.

2. In una ciotola o in un sacchetto di plastica, unire farina, sale e pepe.

3. Aggiungere le costole e mescolare bene in modo che siano ben ricoperte dalla miscela di farina.

4. In una padella grande antiaderente, scaldare l'olio e cuocere le costole fino a quando non sono ben dorate.

5. Trasferire le costole in una teglia da forno dotata di coperchio e spolverizzare con la cipolla tritata.

6. In una ciotola, unire l'aglio, la polpa di pomodoro, la salsa di peperoncino, l'aceto, i chiodi di garofano e il brodo.

7. Versare la miscela su le costole e coprire con il coperchio.

8. Cuocere a forno coperto per 1 ora e mezza, rimuovendo il coperchio negli ultimi 30 minuti.

9. Togliere le costole e tenere al caldo in un piatto resistente al calore.

10. Utilizzare il sugo rimasto nella teglia per insaporire, diluendolo con un po' d'acqua e trasferendolo in una pentola.

11. Unire la farina di mais con qualche cucchiai d'acqua fredda e mescolare bene in una ciotola.

12. Aggiungere la miscela alla pentola, portare a bollore e ridurre a fuoco lento per circa 2-3 minuti fino a che la salsa non risulti ben addensata.

13. Versare qualche cucchiaio di salsa sulle costole e servire il resto in una salsiera ben calda.

14. Decorare con prezzemolo e servire immediatamente con crauti e pane croccante.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-onormECxhLqTWN9xTn9UEU8s.png?st=2023-01-24T18%3A53%3A48Z&se=2023-01-24T20%3A53%3A48Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A33%3A25Z&ske=2023-01-25T16%3A33%3A25Z&sks=b&skv=2021-08-06&sig=We2ptXKkqJl2flk7d/5Is0KGQbdkN20gFuscItG8WBM%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'main-dish', 'meat', '4-hours-or-less', 'occasion', 'cuisine', 'vegetables', 'european', 'taste-mood', 'pork', 'presentation', 'spicy', 'served-hot', 'onions']",1047,
"

Stefano sanguina.",":

Ingredienti:
-4 filetti di pesce
-2 spicchi d’aglio
-1 cipolla
-1/2 bicchiere di vino bianco
-250g di pomodori pelati
-2 cucchiaini di origano
-olio d’oliva
-sale
-pepe

Preparazione:

1. In una padella capiente, soffriggere aglio in olio finché non risulta leggermente dorato;
2. Aggiungere cipolla e soffriggere finché non è morbida;
3. Versare il vino e cuocere a fuoco medio-alto finché il vino non si riduce della metà;
4. Aggiungere pomodori, origano, sale e pepe e cuocere per 5 minuti, mescolando di tanto in tanto;
5. Disporre i filetti di pesce nel coltello e versarvi alcuna del mix di pomodoro;
6. Abbassare il fuoco a medio, coprire e cuocere per 10 minuti o finché il pesce risulti ben cotto;
7. Regolare di sale e pepe secondo i propri gusti.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-s3a7zLGXD6TxqpMzzaAhjwM0.png?st=2023-01-24T18%3A54%3A36Z&se=2023-01-24T20%3A54%3A36Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A56%3A22Z&ske=2023-01-25T15%3A56%3A22Z&sks=b&skv=2021-08-06&sig=/mvXzP6p6WW66giNDOfvvU7%2Bqyy9LNMkj0/pAlKyhNk%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'stove-top', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'easy', 'seafood', 'fish', 'saltwater-fish', 'occasion', 'dinner-party', 'low-sodium', 'low-saturated-fat', 'cuisine', 'vegetables', 'european', 'low-cholesterol', 'low-calorie', 'healthy-2', 'italian', 'tomatoes', 'sole-and-flounder', 'onions', 'kosher']",3282,
"

Filipino Tinola è una deliziosa zuppa di pollo fruttato con verdure. È una delle ricette di cucina filippina tradizionali più amate e servite nelle famiglie filippine. Si prepara con pollo, verdure come sedano, zenzero, papaya verde matura e cavolo kabute, e una sostanza condimentate chiamata patis, a volte anche peperoncino. Si serve caldo e si gusta spesso con riso cotto.",":

-Aglio
-Cipolla
-Zenzero
-Olio
-Pollo
-Aceto di pesce
-Chayote
-Acqua
-Riso

Istruzioni

1.In una padella, scaldare l'olio su un fuoco medio. Aggiungere l'aglio, la cipolla e lo zenzero e saltare per circa 30 secondi. 

2.Aggiungere il pollo e saltare fino a quando la carne diventa bianca.

3.Aggiungere l'aceto di pesce, coprire e cuocere a fuoco lento per alcuni minuti fino a quando il pollo è quasi completamente cotto. 

4.Aggiungere un po' d'acqua, il chayote e cucinare fino a quando i vegetali sono morbidi.

5.Servire con del riso.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-vA2Py20Il9YufDuRvMU8CS3i.png?st=2023-01-24T18%3A54%3A37Z&se=2023-01-24T20%3A54%3A37Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A36%3A23Z&ske=2023-01-25T16%3A36%3A23Z&sks=b&skv=2021-08-06&sig=CJQ%2BkePZUO86SdeuAnOIVVD%2B3Tv2pd/WitM48SfZ/mU%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'number-of-servings', 'main-dish', 'meat', 'poultry', 'chicken', 'chicken-breasts', 'low-saturated-fat', 'cuisine', 'vegetables', 'low-calorie', 'for-1-or-2', 'asian', 'onions', 'filipino']",3181,
"

Zuppa di cheeseburger a basso contenuto di carboidrati",":

-1 cipolla 
-1 stelo di sedano 
-1 carota 
-Burro (come preferisci) 
-2 cucchiai di basilico 
-Brodo di pollo 
-Cavolfiore 
-Broccoli 
-Formaggio (come preferisci) 
-Panna 
-Sale e Pepe 
-2 fette di pancetta 
-2 Hamburger 
-1 cucchiaio di panna acida 


Preparazione:

1. In una grande pentola, scalda una noce di burro e poi fallo soffriggere la cipolla, il sedano e la carota fino a quando diventano morbidi.

2. Aggiungi il basilico, il brodo di pollo, il cavolfiore e i broccoli e lascia cuocere fino a quando gli ingredienti non saranno teneri.

3. Aggiungi il formaggio, la panna, il sale e il pepe, e mescola fino a che il formaggio si sia sciolto.

4. Togli dal fuoco e aggiungi la panna acida, la pancetta e gli hamburger.

5. Mescola a lungo e servi caldo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-3YnBg5eMwIq3UDkQZ3z7nOUa.png?st=2023-01-24T18%3A54%3A38Z&se=2023-01-24T20%3A54%3A38Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T19%3A42%3A13Z&ske=2023-01-25T19%3A42%3A13Z&sks=b&skv=2021-08-06&sig=6D5qrLEP9VQ8KYR0/NP1BuDeuNRxUwlCxnxU4%2BGcCIs%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'dietary', 'low-carb', 'low-in-something', 'equipment', '60-minutes-or-less', 'lunch', 'beef', 'ground-beef', 'meat', 'occasion', 'dinner-party', 'cuisine', 'vegetables', 'north-american', 'american', 'taste-mood', 'pork', 'cheese', 'comfort-food', 'carrots', 'soups-stews', 'broccoli', 'winter', 'seasonal', 'bacon', 'fall', 'spring', 'onions', 'cauliflower']",1470,
"

Minestra di asparagi senza crema",":

• 1 mazzetto di asparagi

• 1 cipolla

• olio

• 1 litro di brodo di pollo

• sale

• pepe


 

Procedimento: 

1. Tagliare la parte inferiore dell'asparago e ridurlo in tocchi di circa 2,5 cm 

2. Aggiungere l'olio in una grande padella antiaderente, aggiungere la cipolla tritata e tostare a fuoco medio per circa 5 minuti. 

3. Aggiungere i pezzetti di asparago e continuare la cottura per altri 5 minuti.

4. Trasferire l'asparago cotto in una grande pentola a pressione, aggiungere il brodo di pollo e far bollire a fuoco medio-basso per circa 15-20 minuti.

5. Nel frattempo, cuocere i pezzi di asparagi avanzati in acqua bollente, scolarli e tenere da parte.

6. Frullare la minestra nel frullatore fino a ottenere una consistenza liscia.

7. Versare la zuppa di asparagi nei piatti, aggiungere sale, pepe e i pezzetti di asparagi cotti alla fine.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-yZLDqP6VYh4e80RSDOTgPcuo.png?st=2023-01-24T18%3A54%3A38Z&se=2023-01-24T20%3A54%3A38Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A26%3A27Z&ske=2023-01-25T16%3A26%3A27Z&sks=b&skv=2021-08-06&sig=4%2BB91FM84IHPwQ9jmTTwWcwaIiUO6ZE/gvZEXhkWUO0%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'easy', 'low-saturated-fat', 'low-protein', '5-ingredients-or-less', 'vegetables', 'low-cholesterol', 'low-calorie', 'beginner-cook', 'soups-stews', 'asparagus', 'onions']",2292,
"

Insalata di tonno di Helen o Sandwich all'insalata di tonno.",":

Ingredienti:
-2 scatolette di tonno al naturale (da 80 g l’una)
-40 g di maionese
-40 g di olive verdi non salate e non denocciolate
-2 cucchiaini di senape
-25 g di uvetta sultanina
-25 g di pinoli
-Sale, pepe

Preparazione:
1. Metti il tonno in una ciotola e sgocciolalo bene dall'olio.
2. Unisci la maionese alla senape, mescola bene e lascia da parte.
3. Taglia le olive a pezzetti e aggiungile al tonno.
4. Unisci l'uvetta sultanina, i pinoli e il condimento preparato in precedenza, mescola bene il tutto.
5. Aggiusta di sale e pepe se necessario.
6. Mescola bene per amalgamare bene tutti gli ingredienti.

Il mix all'insalata di tonno è pronto per essere utilizzato come insalata di tonno o per preparare panini al tonno. Buon appetito!",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-48h80gUsKDOO1WQ6kj2wgFqN.png?st=2023-01-24T18%3A54%3A39Z&se=2023-01-24T20%3A54%3A39Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A16%3A18Z&ske=2023-01-25T16%3A16%3A18Z&sks=b&skv=2021-08-06&sig=G8zxw0RG0CFDi2ncB8IiyUte4Rz9mxtEGwvS3Xy3PV0%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'lunch', 'easy', 'sandwiches', 'appetizers', 'high-protein', 'high-in-something', 'occasion', 'low-sodium', 'vegetables', 'taste-mood', '3-steps-or-less', 'spreads', 'sweet', 'onions']",4107,
"

Pollo alla griglia e cipolle Tunisia","

Ingredienti
- 2 cucchiai di olio di oliva
- 1/4 di tazza di aceto bianco
- 2 cucchiaini di aglio in polvere
- 1 cucchiaio di miele
- 1 cucchiaio di paprika
- 2 spicchi d'aglio tritati
- 1/2 tazza di succo di limone
- 800 gr di petti di pollo
- 2 cipolle tagliate a rondelle

Ricetta

1. In un grande sacchetto con zip, mescolare tutti gli ingredienti tranne il sale e il pepe.

2. Mettere la marinata nel frigorifero per almeno 6 ore o fino a una notte, impregnando bene il pollo.

3. Quando si è pronti a cucinare, scartare la marinata.

4. Accendere il barbecue e cuocere i petti di pollo marinati fino a quando saranno cotti, girandoli una volta.

5. Cuocere le cipolle fino a quando non saranno ben dorate.

6. Aggiungere sale e pepe a piacere.

7. Servire il pollo con le cipolle e i vostri contorni preferiti.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-3ylJ5qRLuzhaBQ4noonA4aoz.png?st=2023-01-24T18%3A54%3A39Z&se=2023-01-24T20%3A54%3A39Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A52%3A42Z&ske=2023-01-25T15%3A52%3A42Z&sks=b&skv=2021-08-06&sig=M/a0gkpsLXQYfag9pMY3X1AISrShvHSZDN5jm1jHVW0%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'number-of-servings', 'main-dish', 'easy', 'inexpensive', 'meat', 'poultry', 'chicken', 'chicken-breasts', 'occasion', 'dinner-party', 'cuisine', 'vegetables', 'barbecue', 'grilling', 'taste-mood', 'savory', '3-steps-or-less', 'for-1-or-2', 'free-of-something', 'lactose', 'egg-free', 'seasonal', 'summer', 'african', 'onions']",3757,
